20200102,600633.SH,文化传媒,浙数文化,9.94,8.63,475350848.0,,12941124092.82,12941124082.88,3.72,,104622,,1,0/0,,Z
20200102,600678.SH,水泥建材,四川金顶,8.59,9.99,384776144.0,,2997824100.0,2997824100.0,13.02,36998581710.0,93443,95031,1,3/3,3.0,U
20200102,600683.SH,房地产,京投发展,4.98,9.93,84136602.0,,3689072433.06,3689072448.0,2.28,19406811000.0,92503,93755,2,2/2,2.0,U
20200102,600739.SH,国际贸易,辽宁成大,16.75,9.98,889145568.0,,25622639418.0,25622639552.0,3.56,6521026250.0,112231,112231,0,1/1,1.0,U
20200102,600883.SH,水泥建材,博闻科技,8.4,9.95,83484400.0,,1983139200.0,1983139200.0,4.35,,143649,,1,0/0,,Z
20200102,600966.SH,造纸印刷,博汇纸业,5.84,9.98,25625862.0,,7807170641.92,7807170641.92,0.33,74799946400.0,92503,92503,0,2/2,1.0,U
20200102,601608.SH,机械行业,中信重工,4.09,9.95,163728686.0,,17748224908.37,17748225313.28,0.94,37117535280.0,100055,100055,0,1/1,1.0,U
20200102,601881.SH,券商信托,中国银河,12.47,7.41,2866766128.0,,15319780123.48,126411616637.44,18.53,,95425,,10,0/0,,Z
20200102,603005.SH,电子元件,晶方科技,43.32,10.01,819958368.0,,9949713990.6,9949713990.6,8.51,65565513120.0,110202,111847,2,1/1,1.0,U
20200102,603016.SH,输配电气,新宏泰,18.59,10.0,35820904.0,,2754294400.0,2754294400.0,1.3,67078464310.0,92502,92502,0,1/1,1.0,U
20200102,603109.SH,专用设备,神驰机电,29.12,10.01,12137886.0,,1067830400.0,4271030400.0,1.14,51530082240.0,92502,92502,0,2/2,2.0,U
20200102,603129.SH,交运设备,春风动力,46.53,10.0,123927422.0,,3052277452.62,6252952662.0,4.17,10735401600.0,134408,135541,1,1/1,1.0,U
20200102,603178.SH,汽车行业,圣龙股份,13.15,10.04,150320845.0,,670163450.0,2654219670.0,22.99,13398535000.0,104511,143757,6,3/5,1.0,U
20200102,603189.SH,软件服务,网达软件,18.67,10.02,121664586.0,,4122336000.0,4122336000.0,3.0,37657390000.0,93808,93808,0,1/1,1.0,U
20200102,603196.SH,纺织服装,日播时尚,11.23,9.99,281174688.0,,734442000.0,2695200000.0,38.74,14542850000.0,93319,131043,8,3/3,3.0,U
20200102,603208.SH,木业家具,江山欧派,56.06,10.01,186790710.0,,1727548379.66,4530548379.66,11.07,4933280000.0,142607,143534,3,1/1,1.0,U
20200102,603366.SH,家电行业,日出东方,6.29,9.97,161613633.0,,5032000000.0,5032000000.0,3.24,31694668420.0,93019,93055,1,3/3,3.0,U
20200102,603598.SH,文化传媒,引力传媒,18.69,10.01,203057450.0,,5006357601.0,5057944019.52,4.06,79311725220.0,93001,93001,0,7/10,1.0,U
20200102,603608.SH,纺织服装,天创时尚,10.44,10.01,373374816.0,,3305346647.4,4503838550.4,11.71,17712796320.0,130128,131949,2,4/5,1.0,U
20200102,603630.SH,化工行业,拉芳家化,14.85,10.0,135158290.0,,1207205356.5,3366792000.0,11.59,25992355950.0,112954,112954,0,1/1,1.0,U
